data/time,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
2020.02.17,96.42,98.004,95.616,89.1,78.06,81.984,84.228,84.66,76.296,80.616,77.688,77.412,75.336,70.992,72.66,72.504,69.828,73.536,71.004,77.736,77.244,77.16,73.068,76.392,84.408,72.768,87.996,83.604,105.024,108.54,103.5,98.448,86.472,92.028,97.476,97.02,97.884,106.596,97.404,97.092,92.232,116.82,103.74,104.196,122.028,112.932,113.064,118.236,116.988,120.048,117.528,111.588,99.696,96.672,95.412,88.56,84.42,83.688,77.772,88.368,82.272,92.676,90.18,95.76,95.856,89.148,91.536,115.08,111.24,108.576,112.44,135.36,128.952,139.14,150.264,163.728,165.66,169.284,168.936,150.432,157.416,159.636,165.804,147.912,165.348,162.516,140.892,140.412,120.42,113.004,107.508,109.536,109.968,99.24,100.608,87.612
2020.02.18,93.3,76.98,79.2,82.428,84.744,74.484,76.2,68.532,70.26,67.416,66.96,65.556,60.984,59.772,68.412,60.648,70.044,73.224,64.788,65.604,60.696,73.224,74.52,75.432,68.244,69.024,81.516,91.008,101.436,113.088,116.772,101.136,101.388,97.428,112.788,110.436,95.556,96.324,84.144,73.92,80.328,83.016,82.704,84.876,85.236,79.5,93.288,89.376,107.328,83.472,97.476,95.004,82.032,75.192,71.82,81.204,86.712,90.96,85.704,69.888,82.032,94.212,95.208,102.192,83.388,88.908,92.784,83.82,91.788,102.12,122.412,134.964,112.86,124.392,126.864,128.004,119.004,123.9,136.752,128.772,123.792,130.356,125.208,120.54,126.648,121.668,127.788,141.036,109.356,114,103.272,92.052,99.228,97.128,91.308,78.444
2020.02.19,74.28,70.932,67.296,66.888,60.12,70.668,55.32,51.48,50.388,48.588,45.936,48.264,49.944,53.772,47.796,51.228,44.412,51.468,43.74,46.116,51.24,54.804,55.14,50.64,64.824,58.452,72.312,73.284,83.472,88.176,77.028,79.056,72.396,63.96,87.54,80.892,86.556,86.196,88.56,79.224,75.732,85.56,89.34,87.108,96.612,107.388,92.496,97.176,101.892,110.796,95.7,93.192,82.692,81.756,94.188,62.184,80.664,102.06,103.188,95.184,81.252,83.556,100.716,100.152,95.052,91.332,81.768,113.544,120.108,124.26,120.648,122.256,138.324,136.764,140.916,124.488,127.812,148.068,148.992,151.98,123.348,125.844,142.728,154.884,140.736,144.504,127.788,112.368,115.932,113.292,92.1,77.196,87.012,93.492,95.832,71.748
2020.02.20,66.492,77.592,74.064,77.184,55.308,53.496,73.944,70.092,71.244,56.592,54.852,54.204,61.2,61.176,63.12,48.252,51.324,66.408,68.304,65.136,49.788,50.532,69.396,68.832,76.572,77.028,60.432,72.744,95.436,83.076,106.488,76.752,62.04,67.788,87.948,77.928,63.252,58.644,76.728,78.492,86.796,62.628,73.836,88.128,81.084,83.568,70.848,83.436,93.456,83.844,74.724,59.652,82.164,84.252,64.992,72.816,57.624,54.888,80.712,91.548,88.836,95.424,95.568,80.556,84.168,86.868,96.18,83.832,95.412,72.456,85.692,88.812,92.472,96.204,106.584,104.328,98.196,109.176,125.76,118.104,103.776,116.472,105.996,117.036,120.732,120.228,96.876,85.332,88.536,85.08,77.244,63.12,74.892,73.692,61.404,55.356
2020.02.21,48.048,47.88,43.956,37.62,37.836,34.812,38.316,50.28,46.332,45.072,45.084,37.296,36.9,33.636,39.156,32.28,34.284,33.636,36.252,33.66,36.396,41.832,37.476,39.216,32.52,47.196,55.212,53.856,67.164,67.152,62.424,67.788,80.232,58.092,57.852,57.204,56.796,63.912,44.592,51.204,43.764,62.016,54.684,49.464,53.544,63.384,76.62,74.004,60.612,60.864,54.54,62.664,49.008,61.836,49.08,57.216,56.412,49.704,47.328,46.8,58.68,60.036,69.168,81.924,69.048,72.42,78.924,83.484,74.196,69.936,80.772,78.96,107.4,96.54,99.216,108.9,101.208,92.436,106.416,100.248,117.636,101.796,105.984,117.66,96.228,100.452,110.628,104.424,84.144,81.504,82.044,64.416,62.568,60.408,60.54,50.988
2020.02.22,53.76,54.876,55.272,61.044,63.504,60.54,49.128,41.892,42.912,41.532,33.492,35.52,39.24,32.328,36.024,37.74,31.044,31.188,32.376,40.536,36.936,34.428,47.652,38.16,49.2,47.76,57.06,54.276,51.528,68.28,66.384,67.008,63.888,49.464,55.536,46.884,50.46,48.6,54.612,53.304,59.064,52.524,55.428,64.572,69.204,57.528,54.108,58.128,48.612,46.884,64.92,73.476,68.952,51.252,52.764,64.68,80.1,79.092,70.404,67.572,67.908,75.708,67.824,68.796,74.34,78,89.052,93.588,99.528,114.252,102.504,107.712,119.028,124.284,124.584,112.968,126.336,127.38,121.296,121.776,124.536,131.808,114.432,125.076,139.536,134.136,115.416,116.544,112.86,96.564,98.208,79.44,84.348,79.86,75.66,83.052
2020.02.23,68.088,68.628,62.916,61.368,58.692,52.728,57.384,42.432,55.824,48.96,51.996,52.788,61.296,55.656,57.588,57.66,63.576,57.168,56.82,56.76,61.164,57.768,60.924,59.568,54.696,66.516,68.148,63.36,84.84,85.992,77.088,86.34,72.492,77.856,66.9,75.792,75.24,69.312,64.62,70.932,73.56,76.428,77.148,71.904,79.428,88.68,78.756,84.492,87.408,82.032,67.692,82.596,68.796,60.948,65.436,61.2,65.208,73.212,56.304,57.3,43.596,44.568,56.568,58.812,59.796,78.792,90.384,88.956,76.476,97.596,92.076,99.12,111.576,116.412,131.904,121.668,108.564,110.724,119.652,120.54,116.016,94.092,97.032,97.872,98.976,102.96,101.088,85.296,72.936,76.224,74.292,62.268,72.78,58.308,58.608,58.752
2020.02.24,51.864,51.168,46.536,48.732,44.268,44.784,51.48,36.864,31.668,45.996,45.888,44.616,44.232,40.464,37.944,28.272,24.66,36.768,38.916,42.468,41.616,40.644,41.508,43.188,44.736,56.604,74.16,58.272,72.672,74.82,66.048,52.176,55.728,66.732,68.976,61.368,55.788,50.652,56.616,41.172,51.288,56.64,60.336,61.716,60.468,68.628,60.768,65.568,59.796,64.704,74.364,69.072,47.976,46.32,40.356,48.684,52.404,45.216,48.396,52.428,50.364,52.452,50.232,60.084,55.2,54.66,49.392,76.536,70.968,70.176,82.308,75.456,80.94,86.928,78.18,85.056,86.256,89.46,89.076,89.736,84.696,88.116,90.3,77.172,98.664,108.456,93.792,96.372,82.512,68.76,65.868,61.056,48.468,52.944,49.68,51.504
2020.02.25,37.668,36.06,37.956,31.788,30.876,28.524,36.624,34.38,38.688,27.108,24.792,35.976,31.032,34.884,42.42,35.304,45.456,24.828,21.288,24.708,30.048,28.956,44.964,43.716,30.42,39.564,36.708,45.372,65.568,60.396,67.692,57.792,56.496,41.136,43.476,57.924,61.728,57.072,68.46,65.604,50.232,52.56,39.264,57.756,69.12,54.048,65.796,85.464,70.368,76.404,66.888,54.396,50.208,47.736,51.42,41.268,60.096,55.944,52.692,59.94,53.76,59.04,55.116,60.816,58.02,65.7,61.932,63.672,95.892,102.936,85.32,82.812,93.924,90.432,82.632,77.868,91.284,89.736,100.812,98.628,88.8,87.324,96.084,84.06,72.156,87.552,72.192,70.296,81.336,53.196,55.704,51.48,44.7,50.352,46.932,42.132
2020.02.26,41.1,46.356,36.876,38.148,36,32.748,35.52,27.516,40.992,24.804,23.304,27.996,24.096,33.924,42.288,23.82,30.3,25.236,24.42,43.152,42.06,26.7,31.092,36.84,40.908,33.516,55.56,53.82,54.216,64.848,73.068,58.572,69.312,60.192,70.488,57.912,57.3,54.864,45.96,56.544,59.436,48.624,56.748,52.884,59.736,57.3,78.78,80.796,64.416,69.912,68.172,64.356,55.272,73.596,72.732,55.932,66.048,50.976,51.924,68.652,69.072,53.244,56.196,57.972,66.66,71.7,52.5,53.736,59.532,66.552,84.024,95.076,82.92,88.488,103.584,127.68,87.132,90.684,102.276,104.208,97.476,108.06,104.7,91.8,95.604,99.684,99.996,102.564,91.02,67.452,69.132,74.148,77.604,73.164,53.496,66.012
2020.02.27,46.572,57.516,53.556,50.328,38.532,33.204,31.812,33.708,38.748,39.672,35.436,28.968,46.488,45.948,38.832,33.144,36.54,35.112,33.816,34.764,37.212,34.332,53.22,45.888,43.62,38.94,38.232,65.004,63.132,63.216,63.936,73.128,59.952,41.856,48.408,50.712,57.408,56.436,52.116,75.672,56.04,47.376,55.02,79.572,82.212,67.512,59.04,47.112,49.968,54.42,60.36,59.652,66.624,54.06,55.38,48.744,47.868,45.708,50.256,64.02,48.012,50.016,47.124,46.704,49.212,71.28,60.72,65.784,62.112,64.8,92.952,114.756,90.636,80.712,71.136,78,97.56,88.536,84.264,87.408,117.156,86.724,92.904,108.204,80.64,96.648,94.176,79.476,71.784,73.716,65.484,65.604,55.032,60.024,50.868,43.944
2020.02.28,44.04,35.304,36.936,41.772,32.256,32.76,32.592,36.06,33.468,37.812,35.748,26.184,26.076,37.932,31.8,29.976,28.62,29.088,31.392,25.02,30.144,26.196,28.992,29.64,31.392,34.224,48.228,47.376,52.908,59.196,76.404,71.472,80.832,68.376,72.84,68.652,59.988,67.896,59.7,68.976,73.884,82.812,84.24,85.548,86.448,89.964,80.004,76.68,89.34,88.5,90.648,84.48,95.82,94.14,72.756,89.868,108.24,92.94,89.976,97.596,95.028,79.308,97.884,98.184,76.692,101.556,95.796,109.212,129.504,116.82,132.036,129.348,113.628,97.788,137.784,111.156,99.336,87.756,103.668,105.192,95.532,113.88,92.94,110.676,108.336,102.06,114.144,100.896,114.432,73.788,84.132,70.284,74.304,93.864,62.136,68.196
2020.02.29,47.496,55.2,47.004,48.408,72.36,41.916,41.148,46.608,40.788,37.188,36.948,46.164,40.368,45.156,32.316,35.664,47.16,37.224,31.224,40.824,46.224,35.028,37.368,33.228,43.152,59.244,45.348,58.032,54.312,59.796,61.32,52.644,59.652,51.408,63.516,66.648,56.244,58.728,66.228,61.692,65.952,70.296,62.232,65.124,78.132,68.064,64.872,54.792,72.084,71.364,78.24,73.416,79.812,60.672,74.34,66.264,76.344,71.496,62.94,68.136,69.504,63.672,72.66,67.596,73.812,79.38,81.336,74.748,94.548,87.264,97.668,110.928,109.944,91.428,94.26,100.608,88.248,100.956,99.276,93.276,97.344,92.064,80.772,91.776,96.456,93.156,85.8,84.696,78.504,81.072,81.888,71.496,60.504,66.216,60.216,73.008
2020.03.01,53.04,45.528,53.928,41.652,44.196,31.956,33.36,30.312,29.82,28.548,28.62,35.76,31.188,31.44,27.024,30.168,35.508,31.44,30.192,28.476,37.164,25.92,26.136,33.66,29.568,31.488,47.496,50.964,67.98,59.16,48.276,58.32,59.604,43.476,45.36,63.288,47.076,62.16,65.844,67.932,74.976,64.092,73.416,82.152,77.064,83.232,85.344,90.468,95.34,86.952,86.868,88.548,83.664,70.368,79.692,86.196,99.708,85.728,86.772,89.508,97.692,101.808,93.996,102.276,108.336,115.008,112.308,114.384,117.336,135.312,119.808,123.156,124.08,149.94,148.668,138.396,116.22,106.224,109.68,103.836,92.376,107.844,115.452,107.4,108.456,100.608,100.68,91.356,78.108,97.728,88.056,78.984,101.136,81.06,84.36,85.368
2020.03.02,71.484,72.864,72.024,61.824,65.892,61.944,67.104,57.912,59.088,57.864,62.328,60.06,53.64,61.236,62.22,58.92,60.384,59.832,51.468,55.392,58.512,61.14,74.052,66.912,63.348,71.1,80.664,76.392,100.68,84.348,77.436,86.712,74.184,73.116,78.672,75.672,74.316,71.448,65.388,57.612,68.46,90.636,87.084,92.28,93.12,83.412,76.236,87.984,66.144,57.156,58.236,60.084,78.672,69.912,78.432,76.932,71.844,69.24,54.804,69.276,63.552,67.332,67.968,72.66,62.388,62.784,71.556,78.828,81.492,91.716,94.728,85.176,92.688,93.144,99.12,97.248,94.524,97.5,116.256,116.016,108.288,104.292,119.388,113.124,120.144,128.856,107.472,103.128,109.824,90.768,77.556,77.304,66.528,62.808,61.86,55.092
2020.03.03,68.952,65.64,72.78,79.776,67.752,71.088,68.916,62.196,63.864,64.752,59.34,67.08,52.488,54.612,53.7,52.548,54.336,54.216,56.124,57.876,61.596,64.116,62.844,63.78,69.288,63.516,81.624,80.34,84.864,91.428,85.74,91.284,76.8,76.32,77.28,79.344,80.724,65.496,71.604,75.156,70.128,83.304,77.88,79.92,86.52,78.864,79.776,92.76,97.056,76.824,78.516,80.028,82.248,75.456,84.468,77.088,75.324,67.86,70.368,63.792,52.428,68.424,73.692,67.068,66.084,62.28,70.908,66.54,75.024,92.256,116.736,114.132,115.02,130.632,125.736,121.86,128.856,122.724,132.708,116.616,140.436,102.564,120.564,120.756,108.144,116.076,107.712,111.6,95.652,93.9,94.824,103.032,73.776,78.072,85.644,88.032
2020.03.04,78.036,59.688,43.896,52.26,47.292,48.156,45.24,32.028,36.804,38.892,32.052,42.18,33.168,32.232,31.848,30.192,38.112,39.648,38.46,43.668,34.224,38.676,37.488,54.972,50.304,33.552,49.812,51.588,77.196,75.24,64.032,70.236,59.232,56.964,46.524,70.86,68.268,47.292,57.276,55.56,68.904,65.376,78.816,60.132,63.96,62.592,57.96,66.768,61.992,66.012,72.924,65.028,65.64,67.992,60.408,62.808,48.624,52.56,64.464,58.968,55.812,56.664,58.08,64.476,62.148,71.64,83.508,78.072,79.452,80.64,91.572,99.828,96.084,101.772,81.372,83.724,110.004,109.548,101.628,117.036,103.32,104.484,102.744,98.592,112.128,95.724,86.856,78.624,93.888,98.82,84.012,78.732,75.552,74.556,76.944,66.756
2020.03.05,57.816,50.256,48.492,44.136,43.668,42.168,50.628,41.808,52.668,46.452,44.676,44.592,37.116,36.024,36.384,38.724,36.564,39.636,51.936,49.608,46.596,46.14,48.276,49.452,41.568,48.264,61.752,89.892,79.368,83.064,94.584,91.32,61.212,68.652,56.436,47.832,54.336,64.284,65.532,51.936,51.456,56.52,58.224,63.528,77.904,74.712,74.568,79.92,62.58,64.68,51.012,53.388,56.628,49.932,45.804,52.596,60.54,53.388,54.96,56.568,53.652,47.976,47.124,55.716,69.312,77.748,85.176,79.392,79.884,106.764,101.52,100.512,121.044,126.324,123.924,118.608,119.784,129.36,124.368,124.752,118.776,144.384,133.692,133.344,120.504,132.192,130.44,136.392,122.1,108.336,95.1,89.112,92.964,91.872,81.18,83.58
2020.03.06,80.004,80.46,82.416,75.984,73.488,69.792,71.016,60.552,66.612,62.004,57.084,61.284,58.044,59.832,61.116,59.04,58.956,61.212,56.892,61.74,59.208,63.072,63.624,69.756,73.86,83.076,85.764,76.572,95.688,88.008,91.332,99.528,92.88,89.28,83.64,73.236,77.064,65.364,62.4,79.74,88.308,84.06,72.096,75.396,88.248,85.092,86.82,67.944,61.296,70.104,78.504,57.912,57.816,56.7,60.336,49.836,45.876,42.948,51.072,47.46,51.984,57.852,54.552,68.7,66.252,65.892,64.596,74.88,73.236,73.704,75.288,90.072,84.528,111.72,98.712,89.352,83.988,81.144,98.928,99.48,112.44,104.952,104.616,93.12,89.82,95.904,105.9,90.9,108.936,89.724,83.028,67.272,71.328,74.496,65.676,63.024
2020.03.07,60.144,59.436,48,42.768,44.964,39.888,42,40.128,53.484,48.792,38.484,30.288,29.844,37.704,33.444,35.436,37.704,38.352,36.66,40.284,45.96,39.936,32.196,36.984,35.28,49.044,62.076,84.552,67.14,72.636,64.152,67.164,56.64,45.66,48.42,40.416,53.268,64.008,61.272,58.632,64.164,66.372,61.104,86.34,90.864,74.796,69.132,79.104,62.052,63.108,68.184,48.252,46.872,50.64,46.248,57.864,67.26,60.24,45.276,60.876,55.272,48.852,55.236,57.156,68.028,67.128,60.492,50.952,54.78,70.62,84.876,94.776,87.888,95.664,107.004,112.8,93.036,101.196,89.328,87.06,81.192,89.22,91.14,89.304,92.988,92.616,104.112,102.18,88.44,82.692,66.624,63.768,61.08,73.98,61.74,54.564
2020.03.08,55.488,50.964,53.124,49.776,51.852,41.352,32.052,37.992,34.092,36.996,32.652,40.584,33.264,30.204,28.476,29.316,39.984,32.244,32.772,23.124,35.172,30.336,32.184,41.76,47.004,44.82,56.988,55.416,47.796,44.1,69.636,64.428,48.504,43.308,48.756,50.34,44.16,72.384,48.54,46.428,63.204,85.956,77.868,71.556,76.524,71.82,60.72,62.628,72.276,68.4,64.608,44.16,59.04,44.916,45.036,42.372,43.86,52.188,61.524,69.288,51.084,52.068,44.448,45.432,50.52,48.648,64.02,60.36,76.908,57.372,60.588,78.708,79.656,81.192,81.18,81.636,91.824,111.504,80.712,91.668,94.248,94.86,86.676,95.772,84.924,105.612,90.144,81.348,69.024,60.792,50.712,55.524,55.116,55.92,65.124,73.248
2020.03.09,46.92,45.864,43.032,39.252,39.96,36.804,39.612,39.42,42.072,41.1,26.232,30.264,27.864,26.784,28.824,26.244,29.88,36.276,38.892,25.548,27.168,33.732,28.644,32.736,42.276,46.908,48.828,62.208,49.644,53.364,55.356,57.852,50.064,48.864,38.34,59.364,61.02,54.252,51.252,47.664,55.332,53.82,54.924,52.932,65.436,71.556,71.22,60.54,47.784,53.304,62.076,60.06,62.58,73.956,64.392,55.092,50.568,50.472,52.98,57.384,56.832,62.904,57.9,61.788,67.416,56.94,66.696,67.296,68.16,67.068,80.112,81.636,101.436,95.388,94.908,103.464,104.172,90.936,92.916,101.328,89.112,96.42,109.308,107.52,88.8,86.676,97.536,90.912,74.664,72.492,65.736,70.932,65.508,57.996,59.28,55.98
2020.03.10,46.032,45.9,40.44,40.308,40.704,34.14,38.04,46.776,38.328,35.796,31.392,29.7,32.016,34.836,23.568,30.06,34.644,39.636,42.564,33.804,36.96,38.364,41.916,40.068,36.804,42.048,46.344,55.188,65.304,78.588,75.768,57.36,45.252,67.128,57.792,52.932,57.54,65.64,63.048,56.532,71.016,63.576,60.168,62.4,66.048,76.908,65.352,68.052,69.684,63.324,59.508,52.272,54.912,71.652,69.6,73.044,56.664,52.236,52.848,63.66,57.396,50.928,56.904,69.72,62.82,68.1,75.6,48.732,59.484,64.896,70.44,81.252,80.208,88.548,111.6,113.4,106.44,106.02,108.972,102.012,92.952,92.616,83.868,92.544,103.14,96.204,99.528,95.712,77.952,80.04,69.528,72.42,58.752,58.572,52.2,60.948
2020.03.11,49.836,53.184,46.968,47.628,43.008,38.616,40.428,31.992,26.124,29.712,30.852,26.544,33.492,32.34,33.696,29.916,26.556,33.684,24.624,24.456,38.856,33.78,39.732,38.004,39.42,48.288,70.332,74.244,73.848,78.516,73.008,65.664,56.352,57.252,66.396,54.06,54.852,52.176,39.432,42.828,53.136,53.664,50.304,55.692,55.356,50.664,61.512,54.78,62.232,53.424,74.652,62.544,66.24,66.48,69.204,54.252,54.048,43.656,37.38,46.836,44.964,56.616,62.976,47.364,45.06,45.288,44.34,46.176,69.78,69.444,61.116,71.532,96.132,99.648,97.512,113.136,98.484,83.892,83.052,90.66,88.332,79.056,93.684,96.42,110.856,102.084,93.072,89.112,83.184,82.872,69.648,77.712,60.192,53.388,49.692,50.064
2020.03.12,39.984,46.272,41.952,44.232,45.072,44.316,38.088,36.168,41.34,41.94,33.3,33.684,26.844,29.184,39.12,25.596,24.948,24.708,26.712,34.632,32.292,36.84,27.864,32.82,39.204,47.448,61.692,62.28,73.224,57.936,54.864,52.764,56.208,48.372,43.38,61.908,56.712,51.648,39.744,48.084,43.68,52.908,42.312,60.624,72.888,54.204,54.684,47.352,43.404,44.772,48.264,73.164,50.124,51.36,49.26,51.588,53.568,54.132,52.992,54.348,53.52,53.112,54.324,50.136,49.944,53.436,65.652,49.5,52.044,68.94,76.26,68.784,71.352,82.476,93.036,73.32,76.836,93.792,90.468,85.236,88.92,78.048,90.804,84.876,83.496,82.536,74.976,69.36,65.364,70.392,58.452,53.376,51.24,47.592,48.984,50.136
2020.03.13,43.368,42.6,40.38,43.104,39.012,39.6,42.996,40.056,30.828,28.164,21.372,22.524,24.528,29.952,45.12,38.088,24.084,23.904,23.076,25.584,30.348,30.864,34.248,40.152,40.464,54.66,64.704,54.804,60.24,68.316,53.7,64.296,51.948,48.408,46.956,58.596,45.024,59.1,49.728,70.5,51.096,57.732,56.352,56.292,58.428,66.936,72.648,60.516,60.936,67.86,58.704,42.324,46.116,46.92,54.3,44.316,41.736,44.064,59.172,65.604,50.604,51.816,47.724,58.836,59.616,58.548,68.568,71.652,65.472,80.064,80.124,85.824,88.812,99.432,89.832,92.352,91.728,85.08,101.496,105.636,104.412,109.284,99.744,91.032,93.492,92.208,85.752,88.056,74.364,68.388,87.636,75.648,66.312,67.572,54.648,54.612
2020.03.14,50.46,46.26,47.58,56.208,50.412,40.548,40.056,37.104,39.408,35.052,43.608,33.468,46.944,47.544,36.396,29.316,30.66,30.54,33.144,40.272,30.96,41.4,49.536,59.124,50.04,51.96,73.62,69.624,62.868,60.708,64.524,69.756,78.96,71.124,68.352,64.788,55.836,52.968,54.756,59.376,60.396,64.452,78.648,67.416,66.624,71.436,65.448,69.72,59.244,69.228,71.436,68.352,53.172,50.34,50.076,48.36,44.124,55.992,62.208,56.148,42.972,50.16,51.768,49.512,56.472,61.788,64.68,60.864,60.924,57.468,54.576,75.948,71.628,92.628,93.96,77.124,73.104,71.46,72.864,83.148,96.024,89.388,81.12,94.344,86.184,93.288,90.984,85.5,97.224,90.18,73.26,64.32,52.164,58.416,50.52,49.452
2020.03.15,47.46,43.656,43.128,40.692,42.672,41.448,39.324,40.392,46.968,46.44,34.032,30.252,28.284,28.86,28.488,39.96,31.56,26.172,32.232,42.204,49.248,26.544,35.04,31.956,33.564,52.2,68.616,60.756,64.512,54.816,52.62,49.572,59.4,55.62,39.624,54.06,43.428,50.22,51.552,61.224,65.1,54.888,65.448,58.188,69.252,70.632,67.956,80.316,64.488,70.764,69.912,53.736,54.048,52.188,51.336,48.984,48.444,58.44,55.584,57.576,48.432,41.568,47.748,54.828,50.16,55.896,64.02,58.164,47.82,55.872,52.524,68.256,67.332,74.352,84.96,84.204,106.068,91.692,70.524,83.46,80.124,90.108,80.364,83.016,87.852,76.548,75.132,85.392,80.172,75.348,60.828,57.9,44.712,54.168,49.572,48.492
2020.03.16,39.288,38.496,33.18,37.176,39.996,34.188,38.976,32.508,29.004,35.904,30.636,23.472,26.484,28.488,24.42,24.96,28.068,30.348,44.616,37.692,32.496,29.964,36.576,43.236,43.8,53.352,69.996,85.488,85.98,68.46,54.456,50.448,47.172,54.816,50.016,53.4,64.656,53.268,49.548,59.916,58.644,50.112,52.68,45.78,52.272,66.216,59.796,56.904,65.496,58.944,54.456,45.588,36.192,48.264,41.544,35.376,37.824,35.124,39.66,50.052,46.8,53.256,49.764,46.968,48.372,42.768,38.976,48.396,51.552,58.008,67.26,82.74,69.576,76.068,80.208,83.592,77.352,77.016,72.432,87.78,71.604,70.224,70.572,73.26,84.768,76.14,77.472,81.684,64.056,60.288,61.5,56.388,55.056,52.848,49.14,38.172
2020.03.17,37.896,33.996,35.412,29.46,34.284,31.536,31.536,25.752,26.076,25.176,23.4,28.032,20.64,26.328,23.976,26.208,28.188,22.104,22.488,22.824,25.512,30.588,30.504,44.388,36.744,41.496,57.372,67.692,59.496,62.016,58.632,57.12,44.256,41.544,36.168,45.456,43.896,64.236,51.372,46.728,50.964,45.828,52.572,73.668,69.444,46.488,42.792,57.324,49.008,49.836,47.784,50.316,51.924,50.028,38.52,41.4,39.756,34.872,37.968,39.828,43.212,39.912,41.1,47.076,38.256,39.528,42.552,46.176,45.984,46.632,49.332,56.808,74.688,75.912,66.48,69.324,68.376,75.756,78.72,81.264,79.944,69.9,76.764,67.152,82.752,76.044,75.936,62.916,67.032,51.792,51.06,43.308,47.136,49.128,45.264,38.652
2020.03.18,35.016,33.6,32.844,29.616,24.696,28.236,25.464,29.712,21.912,21.936,21.024,21.36,24.324,22.2,22.104,24.672,21.612,26.568,19.896,20.448,23.676,30.636,28.152,30.204,32.112,38.88,61.968,73.38,65.196,53.892,52.044,51.3,41.052,44.616,54.456,56.28,51.144,38.724,44.856,44.268,46.992,54.888,35.544,52.488,43.044,50.652,45.888,55.704,43.428,43.728,47.16,48.996,56.832,41.94,38.4,41.22,50.736,35.484,32.16,40.068,29.244,35.628,37.5,34.98,37.116,32.556,38.688,39.396,41.424,43.56,58.056,60.084,54.588,67.548,62.892,57.216,56.496,76.596,80.46,78.24,73.308,71.568,79.908,60.876,68.604,63.564,67.488,69.948,56.52,51.36,52.236,46.836,43.608,36.42,38.64,39.096
2020.03.19,34.764,27.204,29.544,28.56,25.68,25.596,24.972,29.508,28.62,24.228,25.404,24.156,22.38,19.464,26.484,22.728,20.58,21.024,27.984,22.008,24.528,30.768,26.928,30.732,47.184,42.108,53.484,54.264,62.136,58.728,41.148,43.188,40.152,47.112,37.188,44.796,45.384,47.88,41.34,50.16,40.668,34.152,48.432,55.176,57.288,44.076,52.14,50.76,49.608,52.128,59.868,40.32,42.936,41.052,42.348,42.492,44.508,49.776,40.128,42.66,38.94,45.312,39.768,42.552,39.12,41.532,38.22,41.904,48.6,59.028,41.328,65.844,64.764,74.58,72.972,72.492,78.744,62.316,60.084,65.712,73.488,65.808,78.12,68.952,68.796,74.376,82.848,81.384,68.1,48.396,45.048,44.076,38.928,40.704,34.332,40.716
2020.03.20,34.632,32.196,33.552,27.912,25.992,28.152,26.292,25.272,28.824,23.496,23.028,24.504,23.628,25.92,19.236,24.156,22.38,27.84,19.104,23.352,27.012,25.26,28.428,33.96,29.256,53.328,57.84,70.248,58.044,57.936,49.284,32.256,45.24,40.044,43.548,44.196,50.196,47.076,53.508,43.452,46.656,51.54,44.724,45.78,45.852,49.476,47.076,40.068,51.372,41.676,40.704,40.08,42.6,47.112,40.152,33.792,38.472,40.212,38.544,43.824,36.732,38.328,39,35.772,47.496,46.38,44.004,43.896,46.824,51.972,69.768,64.632,66.012,69.72,63.216,56.652,70.968,76.644,74.388,69.66,59.748,58.164,64.392,59.808,64.26,59.112,68.328,68.832,58.152,56.028,49.02,53.652,42.888,40.944,41.076,47.16
2020.03.21,36.696,31.152,28.548,22.608,25.764,27.144,25.8,25.668,26.82,22.752,24.636,22.944,24.144,19.032,18.036,20.724,19.284,18.78,23.916,30.228,25.236,26.112,25.488,27.156,27.168,46.8,50.196,55.92,51.264,41.604,44.148,46.44,53.58,44.88,51.96,44.676,39.372,41.172,41.904,50.628,47.076,57.636,53.796,54.504,65.712,46.536,46.98,44.664,44.136,57.204,46.92,41.22,44.592,51.444,50.424,48.312,43.848,40.104,38.832,44.22,41.844,42.66,41.268,38.844,36.096,39.108,41.988,44.856,50.424,55.776,64.308,62.664,64.176,66.156,76.572,73.764,64.416,66.96,69.36,69.828,66.024,80.796,58.932,61.248,67.908,62.436,60.096,68.112,56.016,61.392,43.884,40.596,47.628,51.372,42.648,29.796
